"prompt_id","source_file","source_group","module_key","task_type","activity_type","prompt_text","expected_text","accepted_answers","difficulty","points","is_active","is_mastery_item","expected_phonemes","initial_phoneme","vowel_phonemes","final_phoneme","phoneme_pattern","skill_tag","error_focus","metadata","item_text_type","phoneme_count","syllable_estimate","has_cmudict_match","cmudict_missing_words","skill_group","target_position","target_phoneme","target_grapheme","word_family","rime_unit","onset_unit","enrichment_warnings","needs_manual_review","difficulty_score","difficulty_level","difficulty_factors","adaptive_bucket","recommended_for_error_type","remediation_priority","practice_role","mastery_candidate","review_candidate","min_required_attempts","cooldown_group","enrichment_status","word_count","sentence_length_bucket","passage_id","question_order","question_text","choice_a","choice_b","choice_c","choice_d","correct_choice","sequence"
"CQ-011","comprehension_questions.csv","assessment","","multiple_choice","","What made the Round Table fair?","no high seat","no high seat|there was no high seat|no special high seat","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","3","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.173","very_easy","{'word_count': 0.2, 'average_word_length': 0.4166666666666667, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-012","comprehension_questions.csv","assessment","","multiple_choice","","What did Sir Lancelot bring?","courage","courage|he brought courage","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","3","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.238","easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-013","comprehension_questions.csv","assessment","","multiple_choice","","Who remembered promises?","Sir Bedivere","Sir Bedivere|Bedivere","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","5","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.214","easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.6875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-014","comprehension_questions.csv","assessment","","multiple_choice","","What did the knights share at meetings?","news from villages","news from villages|village news|news","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","5","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.223","easy","{'word_count': 0.2, 'average_word_length': 0.6666666666666666, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-015","comprehension_questions.csv","assessment","","multiple_choice","","What mattered more than boasting or armor?","service","service|helping others|service mattered more","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","3","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.238","easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-016","comprehension_questions.csv","assessment","","multiple_choice","","What did the baker lose?","coins","coins|lost coins|the coins","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","1","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.188","very_easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.625, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-017","comprehension_questions.csv","assessment","","multiple_choice","","Where did Robin find the pouch?","hollow log","hollow log|in a hollow log|the hollow log","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","3","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.189","very_easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.5625, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-018","comprehension_questions.csv","assessment","","multiple_choice","","What did Robin do with the coins?","returned every coin","returned every coin|gave back every coin|returned the coins","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","7","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.232","easy","{'word_count': 0.2, 'average_word_length': 0.7083333333333334, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-019","comprehension_questions.csv","assessment","","multiple_choice","","What did the baker share?","warm rolls","warm rolls|rolls|the rolls","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","2","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.189","very_easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.5625, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-020","comprehension_questions.csv","assessment","","multiple_choice","","What lesson does the village learn?","cleverness should help people","cleverness should help people|cleverness helps people|use cleverness to help","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","7","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.266","easy","{'word_count': 0.26666666666666666, 'average_word_length': 0.8125, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-021","comprehension_questions.csv","assessment","","multiple_choice","","What had the storm broken?","fishers' lantern","fishers' lantern|the fishers' lantern|lantern","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","4","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.264","easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.9375, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-022","comprehension_questions.csv","assessment","","multiple_choice","","When did Bea watch the harbor?","dawn","dawn|at dawn","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","1","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.163","very_easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.5, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-023","comprehension_questions.csv","assessment","","multiple_choice","","What did Bea raise on the pier?","new light","new light|a new light|the new light","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","2","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.177","very_easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.5, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-024","comprehension_questions.csv","assessment","","multiple_choice","","What found the safe path home?","boats","boats|the boats","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","1","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.188","very_easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.625, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-025","comprehension_questions.csv","assessment","","multiple_choice","","Why did the elders praise Bea?","brave care","brave care|her brave care|for brave care","easy","1.0","False","","","","","","","","comprehension_inference","{""is_active"":0}","comprehension_question","0","4","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.189","very_easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.5625, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_inference_very_easy","comprehension_inference_error","medium","assessment","False","False","1","comprehension_inference:general","needs_review","","","","","","","","","","",""
"CQ-026","comprehension_questions.csv","assessment","","multiple_choice","","What did Odysseus want for his crew?","reach home safely","reach home safely|to reach home safely|home safely","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","6","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.215","easy","{'word_count': 0.2, 'average_word_length': 0.625, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-027","comprehension_questions.csv","assessment","","multiple_choice","","What covered the sea?","thick fog","thick fog|fog|the fog","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","2","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.177","very_easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.5, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-028","comprehension_questions.csv","assessment","","multiple_choice","","What did Odysseus listen for?","waves hitting hidden rocks","waves hitting hidden rocks|waves on rocks|hidden rocks","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","7","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.247","easy","{'word_count': 0.26666666666666666, 'average_word_length': 0.71875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-029","comprehension_questions.csv","assessment","","multiple_choice","","How did he tell the sailors to row?","slowly","slowly|row slowly|to row slowly","easy","1.0","False","","","","","","","","comprehension_inference","{""is_active"":0}","comprehension_question","0","2","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.213","easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.75, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_inference_easy","comprehension_inference_error","medium","assessment","False","False","1","comprehension_inference:general","needs_review","","","","","","","","","","",""
"CQ-030","comprehension_questions.csv","assessment","","multiple_choice","","What guided the crew home safely?","patience","patience|not speed|patience not speed","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","3","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.263","easy","{'word_count': 0.06666666666666667, 'average_word_length': 1.0, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-031","comprehension_questions.csv","assessment","","multiple_choice","","Where did Lila hear the elders tell stories?","under a mango tree","under a mango tree|mango tree|beneath a mango tree","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","6","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.197","very_easy","{'word_count': 0.26666666666666666, 'average_word_length': 0.46875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-032","comprehension_questions.csv","assessment","","multiple_choice","","What did Lila's brother drop?","woven basket","woven basket|a woven basket|basket","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","4","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.214","easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.6875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-033","comprehension_questions.csv","assessment","","multiple_choice","","Where was the basket dropped?","near the creek","near the creek|by the creek|creek","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","3","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.19","very_easy","{'word_count': 0.2, 'average_word_length': 0.5, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-034","comprehension_questions.csv","assessment","","multiple_choice","","What blinked above the reeds?","small lights","small lights|fireflies|the fireflies","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","2","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.214","easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.6875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-035","comprehension_questions.csv","assessment","","multiple_choice","","How did Lila thank the forest?","leaving fruit seeds","leaving fruit seeds|by leaving fruit seeds|left fruit seeds","easy","1.0","False","","","","","","","","comprehension_inference","{""is_active"":0}","comprehension_question","0","4","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.232","easy","{'word_count': 0.2, 'average_word_length': 0.7083333333333334, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_inference_easy","comprehension_inference_error","medium","assessment","False","False","1","comprehension_inference:general","needs_review","","","","","","","","","","",""
"CQ-036","comprehension_questions.csv","assessment","","multiple_choice","","Who laughed at the turtle?","carabao","carabao|the carabao|a proud carabao","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","3","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.238","easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-037","comprehension_questions.csv","assessment","","multiple_choice","","Why did the carabao laugh?","the turtle walked slowly","the turtle walked slowly|walking slowly|because the turtle was slow","easy","1.0","False","","","","","","","","comprehension_inference","{""is_active"":0}","comprehension_question","0","7","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.235","easy","{'word_count': 0.26666666666666666, 'average_word_length': 0.65625, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_inference_easy","comprehension_inference_error","medium","assessment","False","False","1","comprehension_inference:general","needs_review","","","","","","","","","","",""
"CQ-038","comprehension_questions.csv","assessment","","multiple_choice","","What got stuck in mud?","carabao's cart","carabao's cart|the cart|cart","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","4","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.239","easy","{'word_count': 0.13333333333333333, 'average_word_length': 0.8125, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-039","comprehension_questions.csv","assessment","","multiple_choice","","What did the birds drop under the wheel?","twigs","twigs|the twigs","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","1","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.188","very_easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.625, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-040","comprehension_questions.csv","assessment","","multiple_choice","","What lesson does the carabao learn?","small friends can solve large problems","small friends can solve large problems|small friends solve large problems|small friends can help","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","9","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.267","easy","{'word_count': 0.4, 'average_word_length': 0.6875, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
"CQ-041","comprehension_questions.csv","assessment","","multiple_choice","","What color was the bookmark?","blue","blue|a blue bookmark|blue bookmark","easy","1.0","False","","","","","","","","comprehension_detail","{""is_active"":0}","comprehension_question","0","1","False","","comprehension","","","","","","","minimal_phoneme_enrichment","True","0.163","very_easy","{'word_count': 0.06666666666666667, 'average_word_length': 0.5, 'punctuation': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}","comprehension_detail_very_easy","comprehension_detail_error","medium","assessment","False","False","1","comprehension_detail:general","needs_review","","","","","","","","","","",""
